target_files,Pub Year,Categ,BT_easiness,Google WC,num_syl_tok_cw,num_let_tok_cw,num_phone_tok_cw,discrepancy_raw_tok_cw,discrepancy_ratio_tok_cw,avg_syl_length_tok_cw,num_cons_char_tok_cw,num_vowel_char_tok_cw,num_cons_phone_tok_cw,num_vowel_phone_tok_cw,avg_phone_per_char_cons_tok_cw,avg_phone_per_char_vowel_tok_cw,avg_phone_per_char_all_tok_cw,number_phone_vowel_tok_cw,number_phone_all_tok_cw,reverse_prior_prob_cons_tok_cw,max_prob_cons_tok_cw,min_prob_cons_tok_cw,mid_prob_cons_tok_cw,number_phone_cons_tok_cw,reverse_prior_prob_vowel_tok_cw,max_prob_vowel_tok_cw,min_prob_vowel_tok_cw,mid_prob_vowel_tok_cw,reverse_prior_prob_all_tok_cw,max_prob_all_tok_cw,mid_prob_all_tok_cw,min_prob_all_tok_cw,Conditional_Probability_Average_tok_cw,weight_max_prob_cons_tok_cw,weight_min_prob_cons_tok_cw,weight_mid_prob_cons_tok_cw,weight_max_prob_vowel_tok_cw,weight_min_prob_vowel_tok_cw,weight_mid_prob_vowel_tok_cw,weight_max_prob_all_tok_cw,weight_mid_prob_all_tok_cw,weight_min_prob_all_tok_cw,Ortho_N_tok_cw,Phono_N_tok_cw,Phono_N_H_tok_cw,OG_N_tok_cw,OG_N_H_tok_cw,Freq_N_tok_cw,Freq_N_P_tok_cw,Freq_N_PH_tok_cw,Freq_N_OG_tok_cw,Freq_N_OGH_tok_cw,OLD_tok_cw,OLDF_tok_cw,PLD_tok_cw,PLDF_tok_cw,subtlexus_log_freq_tok_cw,subtlexus_log_cd_tok_cw,coca_maga_cd_tok_cw,coca_mag_log_freq_tok_cw,num_rhymes_full_elp_tok_cw,num_rhymes_1000_coca_tok_cw,num_rhymes_2500_coca_tok_cw,num_rhymes_5000_coca_tok_cw,num_rhymes_10000_coca_tok_cw
7215,1914,Lit,0.627643273,187,1.215189873,4.582278481,3.569620253,-1.012658228,0.791259795,3.96835443,2.772151899,1.810126582,2.35443038,1.215189873,1.201265823,1.588607595,1.315852923,6.609704641,4.218881857,0.034884418,0.945757806,0.53074135,0.736904958,1.828059072,0.036920127,0.547,0.029964557,0.288482278,0.035902272,0.746378903,0.512693618,0.280352954,0.718545961,0.517356261,0.290330525,0.403107848,0.082757102,0.004533418,0.04364526,0.176913914,0.121523578,0.066451956,7.291139241,18.7721519,20.26582278,3.696202532,7.026984127,6.938513514,7.024342105,7.064868421,6.998095238,7.026984127,1.664935065,8.22038961,1.444805195,8.446233766,3.698691139,3.301224051,0.156041128,3.969276042,29.25316456,1.17721519,2.379746835,5,9.278481013
7216,1905,Lit,0.586732277,190,1.375,4.9125,3.9375,-0.975,0.79875,3.78125,2.95,1.9625,2.5625,1.375,1.142708333,1.5125,1.280863095,6.658333333,4.2509375,0.032009646,0.9500125,0.469484583,0.710459479,1.843541667,0.039616375,0.599447917,0.0385975,0.319022708,0.03581301,0.774730208,0.514741094,0.254041042,0.734778586,0.515319245,0.254664482,0.3853775,0.090029725,0.005796871,0.047913298,0.182249259,0.121088841,0.05976118,8.051948052,17.35064935,19.16883117,4.012987013,7.050508475,7.250416667,6.991780822,6.9544,7,7.050508475,1.698051948,7.987792208,1.506493506,8.352467532,3.6838025,3.2174925,0.160088725,3.832020831,26.44736842,1.013157895,2.802631579,4.881578947,10.35526316
7217,1899,Lit,-1.496752344,193,1.710526316,5.960526316,4.710526316,-1.25,0.804072207,3.839912281,3.657894737,2.302631579,3,1.710526316,1.243201754,1.487938596,1.305503342,6.211622807,4.003508772,0.034920268,0.950638158,0.548478728,0.747239364,1.795394737,0.040609759,0.601158991,0.065575658,0.333367325,0.037765013,0.775898575,0.540303344,0.307027193,0.715593661,0.529486992,0.305492,0.416197814,0.0967797,0.010556929,0.053668314,0.19380464,0.134957452,0.076689527,4.756756757,12.39189189,13.13513514,2.689189189,6.725869565,6.36122807,6.128030303,6.133333333,6.725869565,6.725869565,2.001369863,7.530547945,1.884246575,7.725753425,3.265756,2.934625333,0.13230068,3.667266117,25.01351351,1.216216216,2.256756757,3.635135135,6.202702703
7218,1900,Info,-1.890292349,177,1.9,6.2,5.485714286,-0.714285714,0.870306638,3.58547619,3.842857143,2.357142857,3.585714286,1.9,1.114744898,1.308809524,1.170651412,7.005238095,4.416122449,0.038250901,0.962841769,0.496358605,0.727288631,1.827006803,0.046174714,0.54360381,0.02587619,0.28474,0.042212808,0.753222789,0.506014315,0.261117398,0.713366377,0.527005027,0.271678575,0.398076586,0.077599619,0.003693835,0.040646727,0.170562025,0.114583398,0.059128206,4.771428571,10.85714286,11.48571429,3.042857143,7.831282051,7.297291667,7.011489362,6.996041667,7.915263158,7.831282051,2.115714286,7.577571429,2.055714286,7.828571429,3.425007246,3.152236232,0.133659697,3.858987018,24.48571429,1.5,3.428571429,5.4,9.085714286
7219,1893,Info,-1.291127806,175,2.177083333,6.822916667,5.770833333,-1.052083333,0.838997866,3.475868056,4.0625,2.760416667,3.59375,2.177083333,1.202715774,1.397048611,1.219274071,7.021875,4.465461723,0.039099007,0.942211744,0.513617712,0.722754212,1.909048446,0.045515929,0.562752778,0.035271875,0.299012326,0.042307468,0.752482261,0.510883269,0.274444794,0.665795057,0.493550463,0.269043834,0.378593961,0.080142808,0.005023142,0.042582975,0.168511636,0.114407714,0.061459444,3.479166667,6.96875,7.697916667,1.833333333,6.994680851,6.634210526,6.891449275,6.934647887,6.985217391,6.994680851,2.447916667,7.276979167,2.35,7.509895833,2.983435417,2.726191667,0.125798706,3.803447146,29.21875,0.729166667,2.114583333,4.114583333,8.552083333
7220,1891,Info,-1.190053049,197,1.986486486,6.432432432,5.351351351,-1.081081081,0.822524172,3.681306306,3.797297297,2.635135135,3.364864865,1.986486486,1.138159588,1.45045045,1.24453512,6.497522523,4.163457207,0.039432412,0.953747635,0.518888739,0.733516948,1.829391892,0.04075536,0.601980856,0.051277545,0.3266292,0.040093886,0.777864246,0.530073074,0.285083142,0.687496705,0.521346814,0.283640012,0.400962173,0.092647752,0.007891861,0.050269807,0.18683133,0.127315605,0.068472697,5.5,11.5,12.41666667,3,7.537948718,7.0125,6.740877193,6.715789474,7.552564103,7.537948718,2.105797101,7.392173913,2.052898551,7.627971014,2.917145205,2.69630411,0.088446731,3.502913537,46.72222222,0.777777778,2.458333333,4.611111111,10.86111111
7221,1883,Info,-2.68107788,162,2.380952381,7.444444444,6.492063492,-0.952380952,0.870689716,3.455820106,4.53968254,2.904761905,4.111111111,2.380952381,1.139304611,1.315343915,1.17138448,7.155555556,4.571853742,0.038531992,0.946040193,0.409635847,0.675123791,1.988151927,0.045463862,0.533586772,0.045989974,0.289788373,0.041997927,0.739813483,0.482456082,0.22781291,0.677777183,0.475838984,0.206038503,0.339573541,0.07456958,0.00642717,0.040498375,0.161819149,0.105527453,0.04982944,2.206349206,6.063492063,6.492063492,1.317460317,7.474210526,6.890357143,6.507837838,6.444736842,7.474210526,7.474210526,2.49516129,7.100645161,2.516935484,7.262419355,2.595314286,2.399771429,0.098290782,3.57088218,27.3968254,0.19047619,0.952380952,2.238095238,7.412698413
7222,1859,Lit,-2.321549629,194,1.527777778,5.458333333,4.541666667,-0.916666667,0.822773369,3.9375,3.388888889,2.069444444,3.013888889,1.527777778,1.159027778,1.474537037,1.272635582,6.296296296,4.038194444,0.038796324,0.95169537,0.506346759,0.725485301,1.780092593,0.037577292,0.612256944,0.097434838,0.354845891,0.038186808,0.781976157,0.540165596,0.301890799,0.733572475,0.53463251,0.284449675,0.407554811,0.097240809,0.015474945,0.056357877,0.193644999,0.133764137,0.074758856,5.626865672,13.98507463,15.40298507,3.208955224,6.943953488,6.7875,6.745254237,6.734833333,6.860714286,6.943953488,1.865384615,7.699692308,1.673846154,7.968615385,3.216773529,2.919005882,0.108031944,3.543810373,26.19402985,1.820895522,4.208955224,7.298507463,11.95522388
7223,1871,Lit,-2.99484817,173,1.333333333,5,3.946666667,-1.053333333,0.794724868,3.997777778,3.146666667,1.853333333,2.613333333,1.333333333,1.264444444,1.464444444,1.306063492,6.373333333,4.096222222,0.034952642,0.964169556,0.524514667,0.742324778,1.819111111,0.0388652,0.5877,0.077746222,0.332723111,0.036908921,0.775934778,0.537523944,0.301130444,0.744771947,0.530022355,0.288335695,0.408070059,0.092212343,0.012198675,0.052205509,0.189426925,0.131224312,0.073514187,7.626666667,19.56,20.61333333,4.506666667,8.125178571,7.703278689,7.338309859,7.351830986,8.084285714,8.125178571,1.716891892,8.011351351,1.426351351,8.425405405,3.302368,2.988256,0.113074928,3.710793818,35.02666667,2.013333333,5.066666667,8.32,14.34666667
7224,1852,Lit,-2.436403531,161,2.483333333,7.183333333,6.183333333,-1,0.856632395,3.135277778,4.25,2.933333333,3.7,2.483333333,1.231666667,1.229166667,1.204874339,6.956388889,4.43223545,0.041637193,0.948071177,0.466080172,0.703106389,1.908082011,0.046653611,0.53627,0.035000111,0.285635056,0.044145402,0.742170589,0.494370722,0.250540142,0.656136878,0.496871294,0.244266321,0.368488558,0.077090285,0.005031362,0.041060823,0.167448367,0.111539815,0.056526812,3.290909091,7.672727273,8.272727273,1.963636364,7.323809524,6.344642857,6.934375,7.074411765,7.155,7.323809524,2.554901961,7.245686275,2.451960784,7.295098039,2.718243636,2.496850909,0.089028871,3.267152685,13.61111111,0.796296296,1.481481481,2.87037037,4.537037037
7226,1850,Lit,-0.417445815,165,1.746268657,6.268656716,5.044776119,-1.223880597,0.800150761,3.914676617,3.955223881,2.313432836,3.298507463,1.746268657,1.235074627,1.417164179,1.281201137,6.485820896,4.143656716,0.037911629,0.95728607,0.55576505,0.754571082,1.801492537,0.038692343,0.573779851,0.033091144,0.303435498,0.038301986,0.76553296,0.52900329,0.294428097,0.723039899,0.531384977,0.308502555,0.418858844,0.088466805,0.005102075,0.04678444,0.184748161,0.12766581,0.071055137,4.537313433,10.89552239,12.31343284,3.014925373,6.407804878,6.246382979,6.177818182,6.256964286,6.416585366,6.407804878,2.196153846,7.314153846,1.976923077,7.5,3.028325,2.759164063,0.091757181,3.405557774,18.65671642,0.746268657,1.701492537,3,5.059701493
7229,1914,Info,-2.805069384,151,2.126984127,6.666666667,5.587301587,-1.079365079,0.835559502,3.477777778,4.047619048,2.619047619,3.46031746,2.126984127,1.213095238,1.333333333,1.2212774,7.005555556,4.483002646,0.041286257,0.947920238,0.481899603,0.710935714,1.960449735,0.046311495,0.54402963,0.027791349,0.285910489,0.043798876,0.745974934,0.498423102,0.254845476,0.667475726,0.483521827,0.245810742,0.362639093,0.077656886,0.003967044,0.040811965,0.166400735,0.11118064,0.05684705,5.032786885,11.2295082,12.45901639,3.147540984,7.437567568,6.663913043,7.099795918,7.0376,7.436666667,7.437567568,2.221311475,7.359508197,2.145901639,7.579180328,3.120811475,2.854731148,0.128046537,3.731924189,27.36065574,0.655737705,2.131147541,4.62295082,8.754098361
7230,1914,Info,-2.578989066,169,2.077922078,6.623376623,5.649350649,-0.974025974,0.853172008,3.512987013,4.155844156,2.467532468,3.571428571,2.077922078,1.186796537,1.252164502,1.191919192,6.977922078,4.337731911,0.039404319,0.972599907,0.580583643,0.773650216,1.697541744,0.049276147,0.536998918,0.039611104,0.288305011,0.044340233,0.754799413,0.530977614,0.310097373,0.709414891,0.572946091,0.342014354,0.455747388,0.076956852,0.005676633,0.041316743,0.174007852,0.122409043,0.071488368,3.776315789,9.815789474,10.89473684,2.197368421,7.155365854,6.731724138,6.553770492,6.539672131,7.137073171,7.155365854,2.179333333,7.266666667,2.039333333,7.365866667,2.865105263,2.646365789,0.087620226,3.422943902,24.73684211,0.644736842,2.092105263,3.302631579,5.5
7231,1915,Info,-2.037466473,181,1.978021978,6.417582418,5.417582418,-1,0.856030874,3.513736264,3.956043956,2.461538462,3.43956044,1.978021978,1.168524333,1.296703297,1.192360021,7.268315018,4.569832548,0.039258776,0.952169139,0.514964325,0.729591909,1.871350079,0.051461886,0.515869963,0.017930494,0.266900229,0.045360331,0.734019551,0.498246069,0.26644741,0.682576956,0.508814011,0.275183319,0.389874624,0.07097518,0.00246694,0.03672106,0.160622855,0.109029393,0.058305727,4.833333333,10.01111111,10.88888889,2.833333333,6.579259259,6.625633803,6.649253731,6.606176471,6.582777778,6.579259259,2.191764706,7.174235294,2.112941176,7.293058824,3.133648352,2.854535165,0.106224145,3.677031071,15.42222222,0.333333333,1.044444444,2.722222222,4.466666667
7234,1918,Info,-2.209307568,189,2.138297872,6.79787234,5.457446809,-1.340425532,0.804260072,3.568439716,3.946808511,2.85106383,3.319148936,2.138297872,1.221099291,1.440070922,1.277917856,6.5,4.108206687,0.039602737,0.962379559,0.57633075,0.768702267,1.716413374,0.041213493,0.59129078,0.153403901,0.37234734,0.040408115,0.77683517,0.570524804,0.364867325,0.689812215,0.560692182,0.335776194,0.447853809,0.090967812,0.0236006,0.057284206,0.189093497,0.138874416,0.088814257,2.318681319,6.307692308,7.186813187,1.406593407,7.358421053,7.095116279,6.109242424,6.235217391,7.341315789,7.358421053,2.451685393,7.279550562,2.221910112,7.546741573,2.630944186,2.393746512,0.072072602,3.339363866,19.51648352,0.263736264,0.725274725,1.56043956,2.978021978
7235,1918,Info,-2.577893942,188,2.435897436,7.243589744,6.269230769,-0.974358974,0.861872387,3.385683761,4.307692308,2.935897436,3.833333333,2.435897436,1.165918803,1.297863248,1.190121915,7.330128205,4.590740741,0.040928745,0.952100148,0.484761518,0.71553065,1.851353276,0.052439107,0.537377991,0.040998376,0.289188184,0.046683926,0.74473907,0.502359417,0.262879947,0.661787528,0.514272538,0.261841716,0.386490606,0.073310858,0.005593132,0.039451995,0.16222634,0.109428836,0.057263078,3.545454545,6.675324675,7.727272727,1.935064935,6.535641026,6.5194,6.210892857,6.231964286,6.527948718,6.535641026,2.403289474,7.129342105,2.298684211,7.323289474,2.784185897,2.598203846,0.082030749,3.557047748,39.68831169,0.246753247,1.220779221,4.090909091,10.80519481
7236,1918,Info,-1.061689211,175,1.890625,6.171875,5.296875,-0.875,0.85104674,3.609375,3.8125,2.359375,3.40625,1.890625,1.155208333,1.32421875,1.203125,7.034635417,4.41328125,0.037392498,0.956295164,0.524824144,0.738452288,1.791927083,0.047386823,0.537523698,0.02375987,0.280641784,0.042389661,0.746909431,0.509547036,0.274292007,0.694348515,0.53366857,0.292882534,0.412099518,0.076411024,0.003377555,0.03989429,0.169241294,0.11545764,0.06215149,6.666666667,12.38095238,13.0952381,3.80952381,7.499210526,7.296382979,6.620408163,6.604693878,7.577297297,7.499210526,2.004032258,7.50516129,1.924193548,7.698225806,3.123093548,2.872667742,0.118180253,3.669970759,33.92063492,0.888888889,2.126984127,4.936507937,10.41269841
7237,1882,Info,-2.753454217,154,2.363636364,7.272727273,6.363636364,-0.909090909,0.930010646,3.446969697,4.454545455,2.818181818,4,2.363636364,1.147474747,1.251262626,1.166653717,6.113383838,4.032792208,0.042153971,0.957562416,0.463430309,0.70501844,1.952200577,0.044427753,0.568462626,0.089975303,0.329218965,0.043290862,0.763012521,0.517118702,0.276702806,0.698571721,0.490504115,0.237388675,0.361140371,0.092986575,0.014717758,0.053852167,0.189202042,0.128228452,0.068613207,2.209677419,5.758064516,6.403225806,0.758064516,7.151904762,6.556904762,6.493783784,6.511351351,7.149047619,7.151904762,2.437704918,7.128688525,2.436885246,7.312622951,2.786173846,2.579216923,0.103499562,3.617694767,37.77419355,0.532258065,2.435483871,5.338709677,11.03225806
7238,1882,Info,-2.666039926,170,1.789473684,6.407894737,5.342105263,-1.065789474,0.833693609,3.908991228,4.197368421,2.210526316,3.552631579,1.789473684,1.223903509,1.274122807,1.227250418,7.158991228,4.495394737,0.035586917,0.958167544,0.53607193,0.746397368,1.831798246,0.053591064,0.521270833,0.03811864,0.279694737,0.04458899,0.739719189,0.513046053,0.287095285,0.699868852,0.523074823,0.292647911,0.407467018,0.072813448,0.005324583,0.039069015,0.164550441,0.114127031,0.06386431,3.851351351,9.013513514,10.2027027,2.283783784,6.621458333,6.147142857,6.978983051,6.962542373,6.613958333,6.621458333,2.112318841,7.42115942,1.934782609,7.707246377,2.826625,2.621064474,0.101852859,3.517729767,19.47297297,0.851351351,1.864864865,3.554054054,6.297297297
7240,1882,Info,-2.142987561,184,2.122222222,6.5,5.666666667,-0.833333333,0.865406322,3.365555556,3.944444444,2.555555556,3.544444444,2.122222222,1.174232804,1.291481481,1.181636203,6.785238095,4.349537037,0.036807289,0.945170132,0.502586878,0.719985767,1.913835979,0.047598678,0.550574974,0.044519029,0.297547001,0.042202983,0.747872553,0.508766384,0.273552954,0.682584701,0.493861618,0.26260708,0.376200351,0.081143059,0.006561159,0.043852109,0.171943024,0.116970238,0.06289243,4.719101124,9.314606742,10.06741573,2.348314607,6.671276596,6.657419355,6.46884058,6.401571429,6.671276596,6.671276596,2.133333333,7.370595238,2.038690476,7.500357143,2.858142222,2.623744444,0.113098863,3.573644445,12.43820225,0.449438202,1.04494382,2.033707865,3.539325843
7241,1882,Info,-2.790745419,161,2.21875,6.796875,5.828125,-0.96875,0.845755026,3.433854167,4.125,2.671875,3.609375,2.21875,1.213560268,1.312239583,1.2214483,7.233854167,4.55639881,0.039629282,0.944228311,0.492292262,0.716191592,1.878943452,0.052395352,0.528082552,0.010358203,0.269220378,0.046012317,0.736155432,0.492705985,0.251325233,0.680390383,0.502531521,0.262004831,0.381167188,0.073001548,0.001431907,0.037216727,0.161565188,0.108134956,0.055158743,4.903225806,10.20967742,10.67741935,3.193548387,6.92516129,6.963333333,6.61173913,6.629130435,6.919677419,6.92516129,2.264516129,7.305967742,2.237096774,7.483709677,2.908414286,2.663465079,0.119068151,3.650458647,29.12903226,0.580645161,1.580645161,3.096774194,7.822580645
7242,1882,Info,-1.590393898,176,2.28,7.186666667,6.066666667,-1.12,0.840659785,3.438888889,4.24,2.946666667,3.786666667,2.28,1.157111111,1.346666667,1.220540164,6.675777778,4.339746032,0.038495465,0.942519365,0.45910727,0.698279746,2.003714286,0.0480362,0.559300889,0.0731924,0.316246644,0.043265833,0.750910127,0.507263195,0.266149835,0.624686299,0.470386108,0.229128111,0.348492672,0.083780633,0.010963876,0.047372255,0.173030892,0.116887761,0.061328436,2.853333333,7.706666667,8.92,1.573333333,7.586666667,7.017368421,6.2206,6.154230769,7.636,7.586666667,2.380821918,7.31109589,2.266438356,7.401917808,2.737246667,2.565185333,0.108984799,3.608178504,50.24,0.56,2.053333333,4.386666667,12.90666667
7244,1883,Info,-2.371111888,142,1.890625,5.84375,5.140625,-0.703125,0.952329658,3.319010417,3.65625,2.1875,3.25,1.890625,1.178385417,1.18359375,1.15406746,6.253125,3.950409226,0.033314272,0.969760863,0.594291332,0.777483724,1.647693452,0.042394609,0.51120651,0.038246406,0.274726458,0.037854441,0.740483687,0.526105091,0.316268869,0.704219745,0.588556604,0.360680763,0.471861876,0.081752166,0.006116367,0.043934266,0.187444805,0.133177365,0.080059774,5.118644068,12.23728814,12.74576271,2.406779661,7.27025641,7.431956522,6.408333333,6.377755102,7.27025641,7.27025641,1.991525424,7.551525424,1.897457627,7.728813559,2.987073438,2.766046875,0.079940447,3.601423378,19.74576271,0.508474576,2.288135593,4.355932203,7.237288136
7245,1883,Info,-2.330077146,147,2.283333333,7.433333333,6.25,-1.183333333,0.832760388,3.625,4.533333333,2.9,3.966666667,2.283333333,1.200277778,1.379722222,1.234181698,6.795,4.356388889,0.042762076,0.950656389,0.460273651,0.702610437,1.917777778,0.043899306,0.544253056,0.060131583,0.302192319,0.043330691,0.747454722,0.502401378,0.260202617,0.639016077,0.495707271,0.240003642,0.366366972,0.080096108,0.008849387,0.044472748,0.171576675,0.11532519,0.059728969,3.183333333,7.883333333,8.6,1.483333333,7.056071429,6.581794872,6.437777778,6.421333333,7.062857143,7.056071429,2.418333333,7.273333333,2.2825,7.3295,2.747498333,2.571301667,0.108587102,3.580336355,49.4,0.316666667,1.333333333,3.066666667,7.1
7246,1883,Info,-1.949838508,157,2.138461538,6.830769231,5.923076923,-0.907692308,0.900439005,3.603846154,4.230769231,2.6,3.784615385,2.138461538,1.177179487,1.293333333,1.195001494,6.533846154,4.104945055,0.038118077,0.967778462,0.594297363,0.776933645,1.676043956,0.046056846,0.534543077,0.026553487,0.280548282,0.042087462,0.751160769,0.528740963,0.310425425,0.698959246,0.577418306,0.354583399,0.46355207,0.081811396,0.00406399,0.042937693,0.182989238,0.128805856,0.075622309,3.741935484,9.629032258,10.96774194,2.096774194,6.61,6.084666667,6.65675,6.414318182,6.64,6.61,2.298305085,7.234915254,2.226271186,7.47,2.754616923,2.530486154,0.086977243,3.565117623,32.0483871,0.64516129,1.983870968,3.677419355,5.951612903
7247,1883,Info,-0.940378776,140,1.842105263,6.385964912,5.192982456,-1.192982456,0.81222861,3.826315789,3.877192982,2.50877193,3.350877193,1.842105263,1.161862991,1.460526316,1.255193539,6.809356725,4.290204678,0.035565444,0.963429532,0.561314912,0.760073099,1.771052632,0.046505058,0.573825439,0.051644386,0.312734912,0.041035251,0.768627485,0.536404006,0.306479649,0.722034489,0.543986957,0.316938583,0.429164603,0.084270139,0.007584327,0.045927233,0.179158698,0.125029934,0.071437069,6.381818182,15.23636364,16.49090909,3.945454545,6.927692308,6.530434783,6.394893617,6.376666667,6.902105263,6.927692308,2.023529412,7.40372549,1.874509804,7.706078431,2.836005357,2.643014286,0.082090895,3.445508891,34.87272727,0.818181818,2.345454545,5.072727273,9.927272727
7248,1882,Info,-2.164729948,173,1.556962025,5.430379747,4.430379747,-1,0.851948965,3.748945148,3.582278481,1.848101266,2.873417722,1.556962025,1.301898734,1.225738397,1.241370303,5.794303797,3.794590115,0.037078486,0.965974684,0.576433816,0.765952984,1.794876432,0.036737405,0.578892405,0.048275949,0.313584177,0.036907945,0.772433544,0.53976858,0.312354882,0.761622875,0.538184505,0.321155153,0.426744131,0.099907155,0.008331622,0.054119388,0.203561787,0.142246874,0.082315843,8.394736842,19.06578947,20.36842105,4.434210526,7.4125,7.111666667,6.817230769,6.749402985,7.563333333,7.4125,1.765714286,7.818857143,1.633571429,8.158142857,3.009358974,2.741123077,0.09249277,3.583254215,24.76315789,0.5,2.460526316,4.315789474,9.315789474
7249,1918,Info,-2.670899861,191,2,6.679012346,5.802469136,-0.87654321,0.868233927,3.663580247,4.098765432,2.580246914,3.802469136,2,1.130080345,1.33127572,1.180725516,6.978600823,4.43531746,0.042115916,0.957692269,0.468651852,0.709790432,1.892034098,0.046511749,0.550541152,0.031742428,0.29114179,0.044313832,0.754116711,0.500466111,0.25019714,0.662426349,0.506170724,0.24769736,0.375146744,0.078889904,0.004548538,0.041719221,0.170025419,0.112836593,0.056410199,4.419753086,9.765432099,10.97530864,2.543209877,6.928913043,6.565,6.380666667,6.310163934,6.919347826,6.928913043,2.201923077,7.374102564,2.071153846,7.652692308,2.86795679,2.662248148,0.096624119,3.64793986,24.72839506,0.987654321,3,5.148148148,8.938271605
7250,1883,Info,-2.198060563,193,1.761904762,5.630952381,4.845238095,-0.785714286,0.911989796,3.546626984,3.571428571,2.05952381,3.083333333,1.761904762,1.183021542,1.226190476,1.176077098,6.887896825,4.319444444,0.038812298,0.953681151,0.533278373,0.742381746,1.750992063,0.046762996,0.515210317,0.040387321,0.277798819,0.042787647,0.734445734,0.510090283,0.286832847,0.707079081,0.544651898,0.304557847,0.42397779,0.074799366,0.00586352,0.040331443,0.170032453,0.118091641,0.066405032,6.9625,14.7,16.1375,3.775,7.081698113,6.893333333,6.74234375,6.70734375,7.093584906,7.081698113,1.912820513,7.601923077,1.785897436,7.795512821,2.94880122,2.685585366,0.095126652,3.560861229,28.0875,0.75,2.0375,3.9875,7.8875
7251,2018,Lit,0.478452209,125,1.547945205,5.342465753,4.123287671,-1.219178082,0.780677618,3.737442922,3.109589041,2.232876712,2.575342466,1.547945205,1.164383562,1.605022831,1.32012394,6.075342466,4.076027397,0.044560388,0.947057991,0.410657078,0.675333562,2.076712329,0.03414411,0.644958904,0.046724658,0.345841781,0.039352249,0.796008447,0.510587671,0.228690868,0.76808339,0.456037159,0.197743843,0.325193602,0.10616009,0.007690868,0.056925479,0.195290259,0.125266006,0.056106313,7.808219178,16.95890411,17.80821918,4.465753425,7.396153846,6.78,6.721323529,6.773970588,7.401730769,7.396153846,1.797183099,7.614366197,1.662676056,7.859577465,3.131415068,2.809043836,0.085675793,3.459650525,27.57534247,1.397260274,3.054794521,5.02739726,8.150684932
7252,2007,Lit,0.069619504,140,1.191176471,4.647058824,3.941176471,-0.705882353,0.875268441,4.06127451,3.044117647,1.602941176,2.75,1.191176471,1.090686274,1.370098039,1.17762605,7.003676471,4.535906863,0.038677978,0.943947794,0.471913971,0.706712132,2.068137255,0.047898162,0.558115196,0.003191422,0.280653309,0.04328807,0.751031495,0.493682721,0.237552696,0.715777941,0.456424153,0.2281831,0.341714328,0.079688889,0.000455678,0.040072283,0.165574717,0.108838813,0.052371599,10.68656716,23.11940299,24.62686567,6.402985075,7.5405,7.338787879,6.9940625,6.99421875,7.541833333,7.5405,1.535074627,8.005970149,1.335074627,8.570746269,3.739930882,3.366872059,0.183633065,4.069275887,29.94029851,1.865671642,3.940298507,6.298507463,9.582089552
7253,2007,Lit,0.179349404,142,1.313432836,4.76119403,3.925373134,-0.835820896,0.82938877,3.922885572,3.044776119,1.71641791,2.611940299,1.313432836,1.184079602,1.380597015,1.229353234,6.614427861,4.259950249,0.035727736,0.941575871,0.566279851,0.752543532,1.905472637,0.039249453,0.59018408,0.020312438,0.305248259,0.037488595,0.765879975,0.528895896,0.293296144,0.710646517,0.49414295,0.297186031,0.39493799,0.089226777,0.003070929,0.046148853,0.179786131,0.124155416,0.068849664,9.846153846,20.73846154,22,5.369230769,6.907166667,6.78704918,6.7596875,6.76625,6.8945,6.907166667,1.584375,7.86953125,1.36171875,8.1646875,3.404592537,3.046491045,0.141596895,3.825109123,21.64615385,0.384615385,1.584615385,3.769230769,6.861538462
7254,2015,Lit,-0.053169914,142,1.611940299,5.328358209,4.402985075,-0.925373134,0.813379531,3.669154229,3.47761194,1.850746269,2.791044776,1.611940299,1.293283582,1.206467662,1.253731343,6.73880597,4.381840796,0.033041886,0.940890298,0.51784005,0.727987562,2.024875622,0.048237249,0.565447761,0.042186816,0.303817289,0.040639567,0.75316903,0.515902425,0.280013433,0.726232907,0.464665725,0.255739189,0.359522113,0.083909192,0.006260281,0.045084736,0.171884161,0.11773646,0.063903151,7.890625,15.859375,16.453125,4.984375,7.543333333,6.726428571,6.995294118,6.974615385,7.54625,7.543333333,1.815625,7.72125,1.68046875,7.74453125,3.099585937,2.7598875,0.109463114,3.421884972,18.171875,0.828125,2.5,3.4375,5.703125
7255,2007,Info,-1.312904807,175,2.113636364,6.772727273,5.727272727,-1.045454545,0.84242809,3.495454545,4.034090909,2.738636364,3.613636364,2.113636364,1.137594697,1.375378788,1.20843008,6.536931818,4.179816017,0.0439716,0.955687784,0.504513785,0.728111986,1.822700216,0.042855455,0.597999053,0.089424148,0.3437116,0.043413527,0.776843419,0.535911793,0.296968966,0.716589301,0.524325271,0.276794714,0.399468865,0.091480081,0.013679835,0.052579958,0.185855888,0.128214206,0.071048334,3.920454545,8.056818182,8.863636364,2.090909091,7.06,6.909642857,6.505714286,6.48,7.06195122,7.06,2.298295455,7.301590909,2.182954545,7.504545455,2.791942045,2.614665909,0.104986432,3.677058549,20.89772727,0.761363636,1.727272727,3.909090909,6.875
